u,v,key,name,highway,length
958703142,958703159,0,Bilginler Sokağı,living_street,49.46711597374789
958703142,958703140,0,Türkiş Caddesi,residential,123.56952474225588
958703142,2382892012,0,Bilginler Sokağı,living_street,58.449161614869425
958703154,958702891,0,Demirkapı Caddesi,tertiary,87.20241209859391
958703154,958703157,0,Bilginler Sokağı,living_street,68.90481600509838
958703154,958703323,0,"['Demirkapı Caddesi', 'Karabal Caddesi']",tertiary,188.79685844798036
958703157,958703159,0,Bilginler Sokağı,living_street,47.48443864649991
958703157,958703154,0,Bilginler Sokağı,living_street,68.90481600509838
958703157,958702893,0,Akatlar Sokağı,residential,95.84111437281362
958703157,958703325,0,Akatlar Sokağı,residential,154.31830739225663
958703159,958703142,0,Bilginler Sokağı,living_street,49.46711597374789
958703159,958703157,0,Bilginler Sokağı,living_street,47.48443864649991
958703159,958703176,0,Hüdaverdi Sokağı,residential,135.97435287452382
958703163,2382892012,0,Yüce Tarla Caddesi,secondary,7.335087639771717
958703169,958703519,0,İncirli Caddesi,secondary,22.765052124782986
958703169,958702847,0,Zümrüt Evler Sokağı,living_street,156.6883303392676
958703176,958703325,0,Leventler Sokağı,living_street,66.7180635478175
958703176,958703182,0,Hüdaverdi Sokağı,residential,106.53800481499437
958703176,958703159,0,Hüdaverdi Sokağı,residential,135.97435287452382
958703182,958703186,0,Hüdaverdi Sokağı,residential,120.8860976078222
958703182,958703215,0,Çamlık Çeşme Sokağı,living_street,65.20638300233395
958703182,958703137,0,Çamlık Çeşme Sokağı,living_street,57.66694285506416
958703182,958703176,0,Hüdaverdi Sokağı,residential,106.53800481499437
958703186,958703182,0,Hüdaverdi Sokağı,residential,120.8860976078222
958703186,958703136,0,Yavuzevler Mektep Sokağı,living_street,58.39938133826878
958703186,958702957,0,Hüdaverdi Sokağı,residential,126.53399919556747
958703200,958703121,0,Hüdaverdi Sokağı,residential,71.37715508902559
958703200,958405531,0,,secondary_link,71.65432423643
958703203,958405743,0,Dr. Tevfik Sağlam,secondary,24.20277328466422
958703203,2365290898,0,,residential,23.06558117309106
958703211,958703215,0,Çamlık Çeşme Sokağı,living_street,73.24291099053337
958703211,958703228,0,Karabal Caddesi,tertiary,118.46662315461899
958703211,958703323,0,Karabal Caddesi,tertiary,111.43585240472795
958703215,958703211,0,Çamlık Çeşme Sokağı,living_street,73.24291099053337
958703215,958703182,0,Çamlık Çeşme Sokağı,living_street,65.20638300233395
958703215,958703325,0,Akatlar Sokağı,residential,113.00535402507148
958703215,958703226,0,Akatlar Sokağı,residential,116.82010534485755
958703219,958703137,0,Çamlık Çeşme Sokağı,living_street,62.21724746205296
958703219,958702831,0,Yüce Tarla Caddesi,secondary,63.398240037809856
958703223,958702928,0,İncirli Caddesi,secondary,43.59107209616622
958703223,958703219,0,Tunaboylu Sokağı,living_street,211.05349915154383
958703223,968172754,0,Ülkü Sokağı,residential,160.1957918590599
958703226,958702970,0,Akatlar Sokağı,residential,129.0965630543093
958703226,958703186,0,Yavuzevler Mektep Sokağı,living_street,61.387885440124826
958703226,958703215,0,Akatlar Sokağı,residential,116.82010534485755
958703228,958703226,0,Yavuzevler Mektep Sokağı,living_street,64.1804726015249
958703228,958702973,0,Karabal Caddesi,tertiary,132.82541794943594
958703228,958703211,0,Karabal Caddesi,tertiary,118.46662315461899
958703267,958703615,0,Rüzgarlı Bahçe Sokağı,tertiary,49.40744631884273
958703270,958703267,0,Kent Sokağı,living_street,62.3455536647713
958703270,958703305,0,Zuhuratbaba Caddesi,tertiary,58.72954836443445
958703283,13891532709,0,,tertiary,11.086336036145621
958703283,958703288,0,Zuhuratbaba Caddesi,tertiary,46.240191813171904
958703288,959578678,0,Ak Mescit Sokağı,secondary,99.63414870936107
958703288,959578673,0,Zuhuratbaba Caddesi,tertiary,78.05350057107634
958703288,958703283,0,Zuhuratbaba Caddesi,tertiary,46.240191813171904
958703292,958703294,0,Zuhuratbaba Caddesi,tertiary,5.718783310099939
958703292,959578674,0,Aydınlar Sokağı,living_street,247.30046898361837
958703294,958702719,0,Rüzgarlı Bahçe Sokağı,tertiary,56.28788635882297
958703294,958703270,0,Zuhuratbaba Caddesi,tertiary,99.18830915527764
958703305,958703489,0,İncirli Caddesi,secondary,22.77294200220242
958703318,2365290889,0,Yavuzevler Mektep Sokağı,living_street,128.97821435982715
958703318,958702924,0,Yüce Tarla Caddesi,secondary,58.79170329491795
958703323,958703211,0,Karabal Caddesi,tertiary,111.43585240472797
958703323,958703154,0,"['Demirkapı Caddesi', 'Karabal Caddesi']",tertiary,188.79685844798036
958703325,958703323,0,Leventler Sokağı,living_street,78.25872451502588
958703325,958703157,0,Akatlar Sokağı,residential,154.3183073922566
958703325,958703215,0,Akatlar Sokağı,residential,113.00535402507148
958703326,958702852,0,Yüce Tarla Caddesi,secondary,38.80761960293516
958703326,958703140,0,Leventler Sokağı,living_street,59.14525757848652
958703489,968173010,0,Teyyareci Hayrettin Sokağı,tertiary,59.32969036940809
958703489,958703615,0,İncirli Caddesi,secondary,49.66747427368576
958703499,968173048,0,İncirli Caddesi,secondary,69.52973710040207
958703502,968173056,0,İncirli Caddesi,secondary,48.731891463169895
958703502,958702782,0,Dr. Salih Zeki Sokağı,residential,117.26220664109562
958703509,4621154616,0,İncirli Caddesi,secondary,9.378614982753234
958703519,4621154613,0,İncirli Caddesi,secondary,67.55473173000809
958703519,968172929,0,İhsan Kalmaz Sokağı,living_street,125.11026854015354
958703600,958703509,0,İncirli Caddesi,secondary,39.20321689509564
958703600,4605476987,0,Akıncılar Sokağı,living_street,175.12318343715907
958703615,958703499,0,İncirli Caddesi,secondary,19.50423141240082
959578411,959578412,0,Muhtar Halit Kral Sokağı,residential,55.56632405274253
959578412,966218498,0,Muhtar Halit Kral Sokağı,residential,57.54876291371741
959578412,959578411,0,Muhtar Halit Kral Sokağı,residential,55.56632405274253
959578412,2382917963,0,Şehit Nusret Sokağı,residential,66.42018705762511
959578414,959578415,0,Muhtar Halit Kral Sokağı,residential,43.576956099113694
959578414,966218498,0,Muhtar Halit Kral Sokağı,residential,18.85123653556625
959578415,959578414,0,Muhtar Halit Kral Sokağı,residential,43.576956099113694
959578415,959578484,0,Kartopu Sokağı,residential,43.91974488384882
959578415,959578505,0,Kartopu Sokağı,residential,78.35479391850178
959578420,966218563,0,Hatboyu Çıkışı Sokağı,living_street,121.6755779279857
959578423,959578420,0,Hatboyu Çıkışı Sokağı,living_street,118.3805875965445
959578423,959578426,0,Hüsreviye Sokağı,residential,131.7084605441482
959578426,959578428,0,Dantelacı Sokağı,residential,87.9704213059938
959578426,959578423,0,Hüsreviye Sokağı,residential,131.7084605441482
959578428,959578479,0,İstanbul Caddesi,secondary,30.209615874719493
959578460,959578551,0,Halit Ziya Uşaklıgil Caddesi,secondary,87.10969471669576
959578466,959578468,0,Bilgi Sokağı,residential,43.0896209379735
959578468,959578469,0,Bilgi Sokağı,residential,69.07855885361747
959578468,959578528,0,Ömer Naci Sokağı,residential,69.9203885804288
959578468,959578466,0,Bilgi Sokağı,residential,43.0896209379735
959578468,959578531,0,Ömer Naci Sokağı,residential,60.89089915263543
959578469,959578470,0,Bilgi Sokağı,residential,56.23811556180813
959578469,959578468,0,Bilgi Sokağı,residential,69.07855885361747
959578469,959578532,0,Pancar Sokağı,residential,61.40181318591889
959578470,959578469,0,Bilgi Sokağı,residential,56.23811556180813
959578470,959578547,0,Odabaşı Sokağı,residential,66.81473340883306
959578475,966218582,0,Hamam Sokağı,residential,9.013247989139133
959578475,959578426,0,Hallaç Hüseyin Sokağı,residential,61.956483667173416
959578475,2246164852,0,Hamam Sokağı,residential,16.62377672101287
959578479,959578491,0,İstanbul Caddesi,secondary,7.597441625046191
959578479,2246164852,0,Hamam Sokağı,residential,74.40947021949
959578484,959578508,0,Kartopu Sokağı,residential,54.787334664653336
959578484,959578415,0,Kartopu Sokağı,residential,43.91974488384882
959578484,966218526,0,Mor Sümbül Sokağı,residential,161.31390396804343
959578491,2246164827,0,İstanbul Caddesi,secondary,86.39445559905354
959578503,966218511,0,Küçük Yalı Sokağı,residential,36.34691208136569
959578503,966218504,0,Revnaklı Sokağı,residential,55.23159034202179
959578505,966218499,0,Banyolar Sokağı,residential,56.89240691735763
959578505,966218566,0,Kartopu Sokağı,residential,59.00996494720628
959578505,959578415,0,Kartopu Sokağı,residential,78.35479391850178
959578508,959578484,0,Kartopu Sokağı,residential,54.787334664653336
959578525,959578540,0,Mor Menekşe Sokağı,residential,67.05271558434487
959578527,959578525,0,Ömer Naci Sokağı,residential,68.69638191947512
959578527,959578539,0,Şehit Nusret Sokağı,residential,67.46741276593207
959578528,959578527,0,Ömer Naci Sokağı,residential,69.87547873407263
959578528,959578414,0,Hoca Hasan Sokağı,residential,144.75236236974698
959578531,959578532,0,Mabet Sokağı,residential,65.84188580132266
959578531,2382917965,0,Mabet Sokağı,residential,6.446871133554636
959578532,959578536,0,Pancar Sokağı,residential,30.836096670518337
959578533,959578470,0,Odabaşı Sokağı,residential,61.32978183682665
959578533,959578532,0,Mabet Sokağı,residential,54.467398691738744
959578534,967134344,0,Halit Ziya Uşaklıgil Caddesi,secondary,39.552763389222804
959578534,959578533,0,Mabet Sokağı,residential,46.541508412844586
959578536,2382909866,0,,residential,6.1603767397862015
959578536,2382909867,0,Taşevler Sokağı,residential,47.44307815282732
959578537,959578528,0,Hoca Hasan Sokağı,residential,70.63909803602392
959578537,959578469,0,Pancar Sokağı,residential,69.15083848737574
959578539,959578537,0,Pancar Sokağı,residential,67.99336419622661
959578539,959578546,0,Şehit Nusret Sokağı,residential,52.68107809952447
959578540,959578539,0,Pancar Sokağı,residential,68.18072129567453
959578540,959578544,0,Mor Menekşe Sokağı,residential,58.19985288588227
959578541,959578540,0,Pancar Sokağı,residential,42.898910658481114
959578541,959578544,0,Rauf Orbay Caddesi,trunk,70.46065600001202
959578543,959578525,0,Mor Menekşe Sokağı,residential,39.240013353530216
959578544,959578546,0,Odabaşı Sokağı,residential,75.21806300178767
959578544,959578732,0,Rauf Orbay Caddesi,trunk,261.13358797288777
959578546,959578561,0,Ekrembey Sokağı,residential,104.20453276699114
959578547,959578546,0,Odabaşı Sokağı,residential,65.83123961160945
959578547,959578537,0,Hoca Hasan Sokağı,residential,51.84064673343749
959578551,959578547,0,Hoca Hasan Sokağı,residential,82.02851705097397
959578551,959578561,0,Halit Ziya Uşaklıgil Caddesi,secondary,9.44021249533958
959578555,959578580,0,Yakut Sokağı,residential,79.64126592191658
959578556,959578601,0,Fişekhane Caddesi,secondary,43.31314683019428
959578556,959578555,0,Yakutlu Sokağı,living_street,72.95622883931419
959578559,959578586,0,Yakut Sokağı,residential,57.53234579366777
959578559,959578560,0,Milliyetçi Sokağı,living_street,79.82353318589183
959578560,959578761,0,Fişekhane Caddesi,secondary,58.8574871633432
959578561,959578732,0,,secondary,153.92197412946388
959578565,966218523,0,Şehit Nusret Sokağı,residential,57.12251590301186
959578565,966218514,0,İskele Caddesi,tertiary,35.636172087924706
959578565,966218500,0,İskele Caddesi,tertiary,55.8955826264509
959578579,959578556,0,Fişekhane Caddesi,secondary,80.93627490192968
959578580,959578579,0,Sporcu Sokağı,living_street,68.99546373188848
959578580,959578581,0,Sporcu Sokağı,living_street,60.53106915499136
959578580,959578585,0,Yakut Sokağı,residential,49.74906536325092
959578581,959578595,0,Fazıl Paşa Sokağı,living_street,48.95432260167639
959578581,959578580,0,Sporcu Sokağı,living_street,60.53106915499136
959578581,959578582,0,Sporcu Sokağı,living_street,55.61793745018438
959578582,959578581,0,Sporcu Sokağı,living_street,55.61793745018438
959578582,4916333187,0,Ray Sokağı,living_street,109.14958524410345
959578582,2246164877,0,Ray Sokağı,living_street,93.55894650960174
959578584,959578705,0,Fişekhane Caddesi,secondary,269.2565163666869
959578585,959578584,0,Yakut Sokağı,residential,56.59623590661016
959578586,959578555,0,Yakut Sokağı,residential,43.84213712621156
959578586,959578601,0,Cumhuriyetçi Sokağı,living_street,76.31506541281306
959578587,959578559,0,Yakut Sokağı,residential,66.06836401655252
959578587,959578643,0,Türkçü Sokağı,residential,106.35150296924037
959578595,959578585,0,İzci Sokağı,living_street,62.64717216748196
959578595,959578581,0,Fazıl Paşa Sokağı,living_street,48.95432260167639
959578595,2246164877,0,Fazıl Paşa Sokağı,living_street,94.12949524988916
959578601,959578560,0,Fişekhane Caddesi,secondary,58.06709691536215
959578607,968172766,0,Buhar Sokak,residential,105.87258062909034
959578607,966218477,0,Yeni Caddesi,tertiary,98.67613697448085
959578607,966218470,0,Buhar Sokak,residential,119.50071440029929
959578607,966218476,0,Yeni Caddesi,tertiary,84.41953146292357
959578608,966218411,0,Şanlı Asker Sokağı,residential,33.007727998420904
959578608,966218451,0,Filiz Sokağı,residential,75.68304332058332
959578608,966218470,0,Buhar Sokak,residential,11.096337858320492
959578620,966218453,0,Kartaltepe Caddesi,residential,70.39111110105723
959578620,13914561021,0,General Şükrü Kanatlı Caddesi,residential,81.630881180046
959578620,959578630,0,Kartaltepe Caddesi,living_street,48.295299815563894
959578630,959578620,0,Kartaltepe Caddesi,living_street,48.295299815563894
959578631,966218453,0,Kartaltepe Caddesi,residential,74.78456781368546
959578631,966218413,0,Behire Sokağı,residential,27.087104912992018
959578637,2246164877,0,Ray Sokağı,living_street,83.78079322483998
959578642,10270443653,0,Milliyetçi Sokağı,living_street,50.26019980813398
959578642,959578643,0,Ray Sokağı,living_street,62.15731247784256
959578642,4916333187,0,Ray Sokağı,living_street,60.398318299795136
959578643,959578642,0,Ray Sokağı,living_street,62.15731247784256
959578643,9750953056,0,"['Ray Sokağı', 'Halkçı Sokağı']","['living_street', 'residential']",244.24494908762262
959578651,988336272,0,Gençler Caddesi,residential,58.916845430707326
959578651,12205869468,0,Behçet Kemal Çağlar Caddesi,secondary,177.12334646462028
959578651,988336292,0,Behçet Kemal Çağlar Caddesi,secondary,106.19981787585013
959578664,959578671,0,,residential,81.46956439595537
959578664,959578668,0,Gençler Caddesi,residential,331.82844594878765
959578664,2382907921,0,,residential,94.41598195608525
959578668,958703305,0,"['İncirli Caddesi', 'Şükran Çiftliği Sokağı']",secondary,163.5232970529316
959578668,959578664,0,Gençler Caddesi,residential,331.82844594878765
959578671,959578664,0,,residential,81.46956439595537
959578671,959578668,0,Şükran Çiftliği Sokağı,secondary,280.2379670090795
959578673,958703026,0,Zuhuratbaba Caddesi,tertiary,9.357477407725344
959578674,959578673,0,Bestekar Rauf Yekta Sokağı,living_street,93.14274388751986
959578674,959578678,0,Aydınlar Sokağı,living_street,108.02293474840846
959578675,959578674,0,Bestekar Rauf Yekta Sokağı,living_street,59.749345509672814
959578675,11556721691,0,Bestekar Rakim El Kutlu Sokağı,living_street,19.235502970698754
959578676,959578671,0,Şükran Çiftliği Sokağı,secondary,59.91491396955719
959578676,959578675,0,Bestekar Rauf Yekta Sokağı,living_street,39.87449200211028
959578678,959578685,0,Ak Mescit Sokağı,secondary,69.87603691004514
959578685,959578675,0,Bestekar Rakim El Kutlu Sokağı,living_street,125.85188665031079
959578685,9038284123,0,Ak Mescit Sokağı,secondary,63.10652454570655
